\\Hourly Demand Report,,,
\\Created at 2025-01-31 07:30:15,,,
\\For 2024,,,
Date,Hour,Market Demand,Ontario Demand
13/05/2024,15,17509,14793
13/05/2024,16,17843,15126
13/05/2024,17,18408,15704
13/05/2024,18,18579,15817
13/05/2024,19,18561,15967
13/05/2024,20,18617,15980
13/05/2024,21,18633,15815
13/05/2024,22,17651,14756
13/05/2024,23,16145,13510
13/05/2024,24,15647,12933
14/05/2024,1,15206,12551
14/05/2024,2,14746,12402
14/05/2024,3,14296,12174
14/05/2024,4,14506,12142
14/05/2024,5,15140,12538
14/05/2024,6,16061,13622
14/05/2024,7,16852,14768
14/05/2024,8,17346,15403
14/05/2024,9,17257,15447
14/05/2024,10,17276,15424
14/05/2024,11,17087,15365
14/05/2024,12,17177,15501
14/05/2024,13,17146,15472
14/05/2024,14,17089,15422
14/05/2024,15,17419,15498
14/05/2024,16,17791,15778
14/05/2024,17,18058,16278
14/05/2024,18,17754,16119
14/05/2024,19,17618,16159
14/05/2024,20,17530,16145
14/05/2024,21,17726,15803
14/05/2024,22,17252,14891
14/05/2024,23,16526,13782
14/05/2024,24,15297,12828
15/05/2024,1,14808,12364
15/05/2024,2,14541,12140
15/05/2024,3,14849,11975
15/05/2024,4,14920,12096
15/05/2024,5,15429,12462
15/05/2024,6,15682,13316
15/05/2024,7,16573,14516
15/05/2024,8,16930,15050
15/05/2024,9,16985,15093
15/05/2024,10,16913,15093
15/05/2024,11,16736,14999
15/05/2024,12,16629,14848
15/05/2024,13,16480,14830
15/05/2024,14,16646,14951
15/05/2024,15,17057,14927
15/05/2024,16,17428,15289
15/05/2024,17,17887,15827
15/05/2024,18,17874,15786
15/05/2024,19,18080,16053
15/05/2024,20,18498,16339
15/05/2024,21,18420,16159
15/05/2024,22,17381,15291
15/05/2024,23,16278,14185
15/05/2024,24,15530,13263
16/05/2024,1,15467,12748
16/05/2024,2,14853,12450
16/05/2024,3,14786,12284
16/05/2024,4,15029,12329
16/05/2024,5,14960,12779
16/05/2024,6,16141,13628
16/05/2024,7,16726,14624
16/05/2024,8,17006,14895
16/05/2024,9,16989,14900
16/05/2024,10,16916,14875
16/05/2024,11,16904,14885
16/05/2024,12,17236,15044
16/05/2024,13,17410,15344
16/05/2024,14,17082,15262
16/05/2024,15,17250,15371
16/05/2024,16,17921,15793
16/05/2024,17,17903,16304
16/05/2024,18,18007,16447
16/05/2024,19,18528,16595
16/05/2024,20,18377,16594
16/05/2024,21,18345,16402
16/05/2024,22,17924,15401
16/05/2024,23,16445,14157
16/05/2024,24,15253,13206
17/05/2024,1,14954,12743
17/05/2024,2,14885,12427
17/05/2024,3,15269,12230
17/05/2024,4,15259,12342
17/05/2024,5,15423,12748
17/05/2024,6,16091,13564
17/05/2024,7,16897,14561
17/05/2024,8,17179,15135
17/05/2024,9,17741,15454
17/05/2024,10,18050,15553
17/05/2024,11,17942,15704
17/05/2024,12,17959,15723
17/05/2024,13,17561,15747
17/05/2024,14,17555,15600
17/05/2024,15,18044,15804
17/05/2024,16,17987,15988
17/05/2024,17,17927,16108
17/05/2024,18,17930,15950
17/05/2024,19,18275,16214
17/05/2024,20,18602,16340
17/05/2024,21,18247,15999
17/05/2024,22,17343,14843
17/05/2024,23,16329,13904
17/05/2024,24,15373,13179
18/05/2024,1,14599,12638
18/05/2024,2,14155,12238
18/05/2024,3,13885,11944
18/05/2024,4,14092,11917
18/05/2024,5,14279,12056
18/05/2024,6,14643,12261
18/05/2024,7,14911,12764
18/05/2024,8,15337,13337
18/05/2024,9,15859,13942
18/05/2024,10,16193,14348
18/05/2024,11,16271,14443
18/05/2024,12,16790,14458
18/05/2024,13,17089,14412
18/05/2024,14,17269,14333
18/05/2024,15,17142,14286
18/05/2024,16,17476,14636
18/05/2024,17,18296,15296
18/05/2024,18,17796,15515
18/05/2024,19,17665,15593
18/05/2024,20,17676,15386
18/05/2024,21,17771,15220
18/05/2024,22,17074,14458
18/05/2024,23,15979,13585
18/05/2024,24,15171,12742
19/05/2024,1,14465,12095
19/05/2024,2,13892,11838
19/05/2024,3,13798,11647
19/05/2024,4,13914,11608
19/05/2024,5,14091,11674
19/05/2024,6,13975,11668
19/05/2024,7,14277,12053
19/05/2024,8,14739,12637
19/05/2024,9,15214,13094
19/05/2024,10,15524,13376
19/05/2024,11,15729,13622
19/05/2024,12,16115,13802
19/05/2024,13,16647,14047
19/05/2024,14,17088,14455
19/05/2024,15,17465,14819
19/05/2024,16,17823,15471
19/05/2024,17,18218,16055
19/05/2024,18,18021,16439
19/05/2024,19,18042,16291
19/05/2024,20,17323,15838
19/05/2024,21,17462,15826
19/05/2024,22,17377,15100
19/05/2024,23,16735,14243
19/05/2024,24,15836,13484
20/05/2024,1,14958,12742
20/05/2024,2,14228,12088
20/05/2024,3,13657,11735
20/05/2024,4,13622,11634
20/05/2024,5,13787,11713
20/05/2024,6,14502,11797
20/05/2024,7,15017,12152
20/05/2024,8,15397,12647
20/05/2024,9,16021,13304
20/05/2024,10,16729,13968
20/05/2024,11,16848,14408
20/05/2024,12,17208,14852
20/05/2024,13,17362,15316
20/05/2024,14,17738,15683
20/05/2024,15,17555,16207
20/05/2024,16,18330,16938
20/05/2024,17,19614,17909
20/05/2024,18,19638,17763
20/05/2024,19,19218,17498
20/05/2024,20,18912,17274
20/05/2024,21,18579,16890
20/05/2024,22,17406,15946
20/05/2024,23,16856,14775
20/05/2024,24,16188,13606
21/05/2024,1,15413,13081
21/05/2024,2,15055,12824
21/05/2024,3,15198,12754
21/05/2024,4,15265,12726
21/05/2024,5,15369,13083
21/05/2024,6,16059,13973
21/05/2024,7,16651,15245
21/05/2024,8,17037,15909
21/05/2024,9,17183,16258
21/05/2024,10,18208,16895
21/05/2024,11,18527,17302
21/05/2024,12,18948,17736
21/05/2024,13,19679,18201
21/05/2024,14,20042,18368
21/05/2024,15,20304,18568
21/05/2024,16,21225,19505
21/05/2024,17,21678,20229
21/05/2024,18,21570,20190
21/05/2024,19,21389,20116
21/05/2024,20,21350,19655
21/05/2024,21,20299,19061
21/05/2024,22,19112,17992
21/05/2024,23,17509,16272
21/05/2024,24,17016,15153
22/05/2024,1,16079,14226
22/05/2024,2,15642,13718
22/05/2024,3,15654,13390
22/05/2024,4,15765,13388
22/05/2024,5,16095,13463
22/05/2024,6,16819,14260
22/05/2024,7,17957,15694
22/05/2024,8,18560,16606
22/05/2024,9,18806,17115
22/05/2024,10,18936,17597
22/05/2024,11,19376,18255
22/05/2024,12,19902,18715
22/05/2024,13,20815,19447
22/05/2024,14,21213,19532
22/05/2024,15,21402,19599
22/05/2024,16,21594,19893
22/05/2024,17,22464,20402
22/05/2024,18,22062,20412
22/05/2024,19,21614,20436
22/05/2024,20,21148,20062
22/05/2024,21,20749,19475
22/05/2024,22,19398,18061
22/05/2024,23,18198,16558
22/05/2024,24,17385,15098
23/05/2024,1,16886,14206
23/05/2024,2,16213,13829
23/05/2024,3,16067,13418
23/05/2024,4,15354,13172
23/05/2024,5,15828,13320
23/05/2024,6,16007,14224
23/05/2024,7,17538,15596
23/05/2024,8,17829,16304
23/05/2024,9,17223,16372
23/05/2024,10,17306,16531
23/05/2024,11,17305,16661
23/05/2024,12,17976,16845
23/05/2024,13,17888,16692
23/05/2024,14,18093,16780
23/05/2024,15,18714,17207
23/05/2024,16,19209,17738
23/05/2024,17,19789,18363
23/05/2024,18,19913,18413
23/05/2024,19,19997,18582
23/05/2024,20,19481,18228
23/05/2024,21,18953,17827
23/05/2024,22,17514,16804
23/05/2024,23,16590,15259
23/05/2024,24,15475,13992
24/05/2024,1,14521,13298
24/05/2024,2,14446,12766
24/05/2024,3,14283,12565
24/05/2024,4,14010,12531
24/05/2024,5,14156,12749
24/05/2024,6,15058,13635
24/05/2024,7,16229,14915
24/05/2024,8,16543,15403
24/05/2024,9,16486,15476
24/05/2024,10,16487,15594
24/05/2024,11,16928,15763
24/05/2024,12,17086,15912
24/05/2024,13,17177,15931
24/05/2024,14,17432,16152
24/05/2024,15,17806,16647
24/05/2024,16,18926,17559
24/05/2024,17,19846,18224
24/05/2024,18,19341,18138
24/05/2024,19,18901,18120
24/05/2024,20,18450,17569
24/05/2024,21,18050,16912
24/05/2024,22,16826,15949
24/05/2024,23,15787,14676
24/05/2024,24,15088,13710
25/05/2024,1,14365,12846
25/05/2024,2,14019,12209
25/05/2024,3,14297,12102
25/05/2024,4,14474,12155
25/05/2024,5,14225,12173
25/05/2024,6,14423,12435
25/05/2024,7,14227,12855
25/05/2024,8,14864,13463
25/05/2024,9,15178,14031
25/05/2024,10,16105,14602
25/05/2024,11,16173,14792
25/05/2024,12,16206,15023
25/05/2024,13,15745,14835
25/05/2024,14,15618,14524
25/05/2024,15,15696,14623
25/05/2024,16,16545,14989
25/05/2024,17,16873,15480
25/05/2024,18,17159,15756
25/05/2024,19,17199,15777
25/05/2024,20,16544,15422
25/05/2024,21,15989,15331
25/05/2024,22,15293,14657
25/05/2024,23,14409,13761
25/05/2024,24,13468,12782
26/05/2024,1,12933,12228
26/05/2024,2,12959,11873
26/05/2024,3,12731,11539
26/05/2024,4,12768,11488
26/05/2024,5,12962,11545
26/05/2024,6,12742,11518
26/05/2024,7,13242,12019
26/05/2024,8,13996,12602
26/05/2024,9,14454,13091
26/05/2024,10,14590,13522
26/05/2024,11,14550,13662
26/05/2024,12,14806,14041
26/05/2024,13,15153,14200
26/05/2024,14,15227,14124
26/05/2024,15,15631,14216
26/05/2024,16,16108,14881
26/05/2024,17,17124,15478
26/05/2024,18,17701,15720
26/05/2024,19,17643,15569
26/05/2024,20,17483,15486
26/05/2024,21,17531,15401
26/05/2024,22,16215,14367
26/05/2024,23,15808,13784
26/05/2024,24,14987,13001
27/05/2024,1,14445,12270
27/05/2024,2,14478,12269
27/05/2024,3,14566,12123
27/05/2024,4,14219,12033
27/05/2024,5,13682,12298
27/05/2024,6,14009,13318
27/05/2024,7,14944,14426
27/05/2024,8,16069,15744
27/05/2024,9,16846,16283
27/05/2024,10,17029,16661
27/05/2024,11,16478,16487
27/05/2024,12,16334,16289
27/05/2024,13,16543,15963
27/05/2024,14,17020,16093
27/05/2024,15,17640,16481
27/05/2024,16,18429,16909
27/05/2024,17,18059,17164
27/05/2024,18,18049,16962
27/05/2024,19,17914,16669
27/05/2024,20,18185,16477
27/05/2024,21,17782,16278
27/05/2024,22,16923,15332
27/05/2024,23,15626,14018
27/05/2024,24,15116,13277
28/05/2024,1,14675,12772
28/05/2024,2,14277,12405
28/05/2024,3,14422,12213
28/05/2024,4,14472,12328
28/05/2024,5,14447,12687
28/05/2024,6,14900,13429
28/05/2024,7,15769,14622
28/05/2024,8,16370,15096
28/05/2024,9,16491,15216
28/05/2024,10,16577,15587
28/05/2024,11,16564,15790
28/05/2024,12,16763,15779
28/05/2024,13,16620,15586
28/05/2024,14,16484,15359
28/05/2024,15,16573,15478
28/05/2024,16,17296,15945
28/05/2024,17,17572,16439
28/05/2024,18,18030,16484
28/05/2024,19,17792,16333
28/05/2024,20,17712,16238
28/05/2024,21,17631,16043
28/05/2024,22,16666,15286
28/05/2024,23,15546,13997
28/05/2024,24,14878,13111
29/05/2024,1,14245,12698
29/05/2024,2,13811,12423
29/05/2024,3,13320,12085
29/05/2024,4,13843,12217
29/05/2024,5,13924,12474
29/05/2024,6,14389,13258
29/05/2024,7,15361,14338
29/05/2024,8,15876,14640
29/05/2024,9,16025,14638
29/05/2024,10,15817,14504
29/05/2024,11,16073,14765
29/05/2024,12,15692,14603
29/05/2024,13,15401,14376
29/05/2024,14,15566,14253
29/05/2024,15,15892,14313
29/05/2024,16,16343,14784
29/05/2024,17,16838,15348
29/05/2024,18,17115,15701
29/05/2024,19,17671,16051
29/05/2024,20,17286,15908
29/05/2024,21,17214,15643
29/05/2024,22,15653,14649
29/05/2024,23,14848,13571
29/05/2024,24,14147,12774
30/05/2024,1,13981,12335
30/05/2024,2,13579,12021
30/05/2024,3,13436,11915
30/05/2024,4,13731,12044
30/05/2024,5,13692,12292
30/05/2024,6,14221,12996
30/05/2024,7,15066,14173
30/05/2024,8,15114,14491
30/05/2024,9,14883,14163
30/05/2024,10,14608,13898
30/05/2024,11,14748,13988
30/05/2024,12,15161,13996
30/05/2024,13,15395,14045
30/05/2024,14,15487,13950
30/05/2024,15,15681,14050
30/05/2024,16,16173,14698
30/05/2024,17,16928,15395
30/05/2024,18,17174,15829
30/05/2024,19,17350,16128
30/05/2024,20,17471,16093
30/05/2024,21,17245,15907
30/05/2024,22,16346,15073
30/05/2024,23,15304,13910
30/05/2024,24,14130,12971
31/05/2024,1,13590,12468
31/05/2024,2,13375,12244
31/05/2024,3,13466,12138
31/05/2024,4,13338,12106
31/05/2024,5,13788,12513
31/05/2024,6,14221,13334
31/05/2024,7,15091,14346
31/05/2024,8,15125,14382
31/05/2024,9,15105,14358
31/05/2024,10,15222,14310
31/05/2024,11,15555,14499
31/05/2024,12,15639,14746
31/05/2024,13,15320,14577
31/05/2024,14,15446,14493
31/05/2024,15,15277,14583
31/05/2024,16,15985,15177
31/05/2024,17,16973,16083
31/05/2024,18,17332,16462
31/05/2024,19,17580,16782
31/05/2024,20,17518,16614
31/05/2024,21,16826,16034
31/05/2024,22,15979,15070
31/05/2024,23,15029,13763
31/05/2024,24,14634,12775
1/06/2024,1,13464,12104
1/06/2024,2,13293,11704
1/06/2024,3,13454,11458
1/06/2024,4,13491,11393
1/06/2024,5,13122,11315
1/06/2024,6,13551,11708
1/06/2024,7,13880,12376
1/06/2024,8,14604,12979
1/06/2024,9,14887,13490
1/06/2024,10,15311,13761
1/06/2024,11,15247,13879
1/06/2024,12,15535,14068
1/06/2024,13,15825,14167
1/06/2024,14,15864,14321
1/06/2024,15,16509,14877
1/06/2024,16,17240,15657
1/06/2024,17,17737,16202
1/06/2024,18,17265,16162
1/06/2024,19,16735,15716
1/06/2024,20,16263,15241
1/06/2024,21,16374,15162
1/06/2024,22,16339,14464
1/06/2024,23,15332,13473
1/06/2024,24,15127,12743
2/06/2024,1,13784,12127
2/06/2024,2,13697,11927
2/06/2024,3,12918,11473
2/06/2024,4,12972,11368
2/06/2024,5,12973,11415
2/06/2024,6,13459,11611
2/06/2024,7,13465,11982
2/06/2024,8,14597,12821
2/06/2024,9,14648,13526
2/06/2024,10,15238,13775
2/06/2024,11,15383,14166
2/06/2024,12,15824,14525
2/06/2024,13,15904,14759
2/06/2024,14,15995,14836
2/06/2024,15,16484,15043
2/06/2024,16,16440,15332
2/06/2024,17,16851,15753
2/06/2024,18,17239,15946
2/06/2024,19,17155,16088
2/06/2024,20,16867,16006
2/06/2024,21,16958,15914
2/06/2024,22,16474,15132
2/06/2024,23,15727,14156
2/06/2024,24,14814,13323
3/06/2024,1,14388,12866
3/06/2024,2,14104,12538
3/06/2024,3,13675,12420
3/06/2024,4,13648,12483
3/06/2024,5,13934,12856
3/06/2024,6,14783,13678
3/06/2024,7,15631,14949
3/06/2024,8,16152,15721
3/06/2024,9,16622,15960
3/06/2024,10,16583,16094
3/06/2024,11,16461,16037
3/06/2024,12,16916,16376
3/06/2024,13,17132,16655
3/06/2024,14,17757,16900
3/06/2024,15,18449,17191
3/06/2024,16,19118,17725
3/06/2024,17,19863,18582
3/06/2024,18,19779,18641
3/06/2024,19,19733,18655
3/06/2024,20,19194,18209
3/06/2024,21,18791,17929
3/06/2024,22,17733,16724
3/06/2024,23,15999,15289
3/06/2024,24,15277,14072
4/06/2024,1,14802,13406
4/06/2024,2,14207,12835
4/06/2024,3,14241,12433
4/06/2024,4,14481,12542
4/06/2024,5,14582,12910
4/06/2024,6,14970,13721
4/06/2024,7,15724,15066
4/06/2024,8,17273,16024
4/06/2024,9,17957,16540
4/06/2024,10,18417,17017
4/06/2024,11,18475,17438
4/06/2024,12,18990,18140
4/06/2024,13,19605,18639
4/06/2024,14,19738,18847
4/06/2024,15,20236,19343
4/06/2024,16,20788,20061
4/06/2024,17,21520,20676
4/06/2024,18,21852,20694
4/06/2024,19,21194,20365
4/06/2024,20,20562,19855
4/06/2024,21,20312,19333
4/06/2024,22,18566,17968
4/06/2024,23,17182,16342
4/06/2024,24,16473,15015
5/06/2024,1,16091,14092
5/06/2024,2,15287,13536
5/06/2024,3,14755,13120
5/06/2024,4,14648,13059
5/06/2024,5,14795,13450
5/06/2024,6,15861,14391
5/06/2024,7,17279,15790
5/06/2024,8,17956,16777
5/06/2024,9,18674,17202
5/06/2024,10,18512,17516
5/06/2024,11,18844,17994
5/06/2024,12,19718,18412
5/06/2024,13,20218,18682
5/06/2024,14,20134,18627
5/06/2024,15,20267,18992
5/06/2024,16,21064,19933
5/06/2024,17,21469,20396
5/06/2024,18,21164,20098
5/06/2024,19,20714,19831
5/06/2024,20,20012,19448
5/06/2024,21,20060,19218
5/06/2024,22,18659,17838
5/06/2024,23,16903,16203
5/06/2024,24,15621,14942
6/06/2024,1,15151,14169
6/06/2024,2,14813,13794
6/06/2024,3,14866,13561
6/06/2024,4,14812,13463
6/06/2024,5,15110,13685
6/06/2024,6,16044,14824
6/06/2024,7,17269,16308
6/06/2024,8,18217,17309
6/06/2024,9,18606,17522
6/06/2024,10,18220,17715
6/06/2024,11,18403,17761
6/06/2024,12,18010,17457
6/06/2024,13,17995,17480
6/06/2024,14,18458,17655
6/06/2024,15,18950,17836
6/06/2024,16,19375,18129
6/06/2024,17,19994,18720
6/06/2024,18,19671,18764
6/06/2024,19,19144,18401
6/06/2024,20,19167,18001
6/06/2024,21,19309,17824
6/06/2024,22,18217,16775
6/06/2024,23,16451,15461
6/06/2024,24,15311,14320
7/06/2024,1,14270,13404
7/06/2024,2,13666,12920
7/06/2024,3,13575,12747
7/06/2024,4,13928,12795
7/06/2024,5,13921,12975
7/06/2024,6,14528,13831
7/06/2024,7,15673,14913
7/06/2024,8,16268,15357
7/06/2024,9,16226,15472
7/06/2024,10,16627,15677
7/06/2024,11,16715,15684
7/06/2024,12,16945,15864
7/06/2024,13,17402,15714
7/06/2024,14,17823,15975
7/06/2024,15,18144,16151
7/06/2024,16,18022,15941
7/06/2024,17,18093,16038
7/06/2024,18,18061,15908
7/06/2024,19,17661,15839
7/06/2024,20,17455,15741
7/06/2024,21,17333,15555
7/06/2024,22,16479,14845
7/06/2024,23,15538,13891
7/06/2024,24,14987,13148
8/06/2024,1,13779,12460
8/06/2024,2,13368,12009
8/06/2024,3,13404,11861
8/06/2024,4,13405,11683
8/06/2024,5,13605,11646
8/06/2024,6,13754,11950
8/06/2024,7,14159,12519
8/06/2024,8,14773,13255
8/06/2024,9,14871,13698
8/06/2024,10,15523,14039
8/06/2024,11,15478,14214
8/06/2024,12,15962,14474
8/06/2024,13,15991,14485
8/06/2024,14,16261,14522
8/06/2024,15,16355,14564
8/06/2024,16,16592,14926
8/06/2024,17,16729,15278
8/06/2024,18,16560,15199
8/06/2024,19,16438,14930
8/06/2024,20,15940,14442
8/06/2024,21,16060,14485
8/06/2024,22,15758,13960
8/06/2024,23,15268,13230
8/06/2024,24,14257,12570
9/06/2024,1,13827,12023
9/06/2024,2,13516,11781
9/06/2024,3,13676,11606
9/06/2024,4,13475,11330
9/06/2024,5,13389,11265
9/06/2024,6,13734,11503
9/06/2024,7,14159,12076
9/06/2024,8,14438,12638
9/06/2024,9,14593,12941
9/06/2024,10,14770,13303
9/06/2024,11,15141,13694
9/06/2024,12,15185,13704
9/06/2024,13,15275,13683
9/06/2024,14,15511,13862
9/06/2024,15,15333,13976
9/06/2024,16,15846,14446
9/06/2024,17,16605,14855
9/06/2024,18,16749,14891
9/06/2024,19,16553,14839
9/06/2024,20,16238,14728
9/06/2024,21,16202,14766
9/06/2024,22,15796,14181
9/06/2024,23,14962,13397
9/06/2024,24,14535,12714
10/06/2024,1,13902,12094
10/06/2024,2,13660,11726
10/06/2024,3,13673,11765
10/06/2024,4,14174,11916
10/06/2024,5,14257,12230
10/06/2024,6,14397,13140
10/06/2024,7,15386,14322
10/06/2024,8,16053,14970
10/06/2024,9,16430,15052
10/06/2024,10,16403,15163
10/06/2024,11,16502,15201
10/06/2024,12,16368,14984
10/06/2024,13,16575,14869
10/06/2024,14,16768,14909
10/06/2024,15,16885,15023
10/06/2024,16,17151,15400
10/06/2024,17,17463,15843
10/06/2024,18,17177,15689
10/06/2024,19,17298,15822
10/06/2024,20,17395,15906
10/06/2024,21,17582,15942
10/06/2024,22,16633,14902
10/06/2024,23,15943,13773
10/06/2024,24,14397,12962
11/06/2024,1,13793,12534
11/06/2024,2,13678,12236
11/06/2024,3,13293,12043
11/06/2024,4,13302,12136
11/06/2024,5,13895,12576
11/06/2024,6,14677,13477
11/06/2024,7,15548,14667
11/06/2024,8,15868,15131
11/06/2024,9,15859,15076
11/06/2024,10,15785,15039
11/06/2024,11,15705,15161
11/06/2024,12,15687,15086
11/06/2024,13,15858,15000
11/06/2024,14,16141,15094
11/06/2024,15,16094,15250
11/06/2024,16,16575,15790
11/06/2024,17,17567,16211
11/06/2024,18,17548,16192
11/06/2024,19,17541,16166
11/06/2024,20,17347,16173
11/06/2024,21,17362,16065
11/06/2024,22,16144,15194
11/06/2024,23,14694,13865
11/06/2024,24,14273,13058
12/06/2024,1,13689,12518
12/06/2024,2,13680,12285
12/06/2024,3,13399,12179
12/06/2024,4,13659,12290
12/06/2024,5,14015,12597
12/06/2024,6,14425,13493
12/06/2024,7,15195,14790
12/06/2024,8,15493,15301
12/06/2024,9,15540,15367
12/06/2024,10,15471,15268
12/06/2024,11,15495,15302
12/06/2024,12,15533,15179
12/06/2024,13,16108,15435
12/06/2024,14,16615,15760
12/06/2024,15,17198,16107
12/06/2024,16,17790,16748
12/06/2024,17,18739,17389
12/06/2024,18,18625,17498
12/06/2024,19,18711,17671
12/06/2024,20,18459,17465
12/06/2024,21,17925,17019
12/06/2024,22,16925,15926
12/06/2024,23,15778,14589
12/06/2024,24,15023,13554
13/06/2024,1,14630,12924
13/06/2024,2,14396,12520
13/06/2024,3,14080,12308
13/06/2024,4,14647,12370
13/06/2024,5,14638,12810
13/06/2024,6,15132,13744
13/06/2024,7,16183,14937
13/06/2024,8,16974,15704
13/06/2024,9,17497,16109
13/06/2024,10,18220,16813
13/06/2024,11,18300,17190
13/06/2024,12,18386,17401
13/06/2024,13,18978,18084
13/06/2024,14,19834,18505
13/06/2024,15,19905,18790
13/06/2024,16,20586,19325
13/06/2024,17,21450,20019
13/06/2024,18,21631,20297
13/06/2024,19,21236,20096
13/06/2024,20,20717,19596
13/06/2024,21,20377,19258
13/06/2024,22,19593,18325
13/06/2024,23,17820,16932
13/06/2024,24,16770,15629
14/06/2024,1,15463,14711
14/06/2024,2,15144,14090
14/06/2024,3,14637,13602
14/06/2024,4,14336,13319
14/06/2024,5,14309,13553
14/06/2024,6,15036,14269
14/06/2024,7,16250,15693
14/06/2024,8,16980,16560
14/06/2024,9,17303,16688
14/06/2024,10,17606,16886
14/06/2024,11,17946,17176
14/06/2024,12,18485,17489
14/06/2024,13,19044,17636
14/06/2024,14,19200,17437
14/06/2024,15,19064,17323
14/06/2024,16,19194,17740
14/06/2024,17,19752,18056
14/06/2024,18,19643,18079
14/06/2024,19,19487,18005
14/06/2024,20,19097,17530
14/06/2024,21,18479,16894
14/06/2024,22,17526,16062
14/06/2024,23,16055,14827
14/06/2024,24,14981,13728
15/06/2024,1,14174,12922
15/06/2024,2,14166,12520
15/06/2024,3,14404,12398
15/06/2024,4,14109,12155
15/06/2024,5,13931,12135
15/06/2024,6,14322,12553
15/06/2024,7,14747,13143
15/06/2024,8,14801,13590
15/06/2024,9,14664,13887
15/06/2024,10,14844,14027
15/06/2024,11,15386,14276
15/06/2024,12,16057,14485
15/06/2024,13,15972,14403
15/06/2024,14,16096,14371
15/06/2024,15,16196,14624
15/06/2024,16,16090,15105
15/06/2024,17,16913,15893
15/06/2024,18,17602,16473
15/06/2024,19,17631,16553
15/06/2024,20,17045,16155
15/06/2024,21,16724,15779
15/06/2024,22,16365,15115
15/06/2024,23,15572,14124
15/06/2024,24,14678,13298
16/06/2024,1,14139,12643
16/06/2024,2,13954,12242
16/06/2024,3,13671,11962
16/06/2024,4,13365,11742
16/06/2024,5,13226,11591
16/06/2024,6,13957,11766
16/06/2024,7,14179,12184
16/06/2024,8,14492,12824
16/06/2024,9,14816,13273
16/06/2024,10,15244,13697
16/06/2024,11,15455,13882
16/06/2024,12,15953,14268
16/06/2024,13,16121,14406
16/06/2024,14,16127,14551
16/06/2024,15,16919,15171
16/06/2024,16,17412,15766
16/06/2024,17,18237,16514
16/06/2024,18,18390,16764
16/06/2024,19,18425,16857
16/06/2024,20,17906,16539
16/06/2024,21,17752,16310
16/06/2024,22,16971,15464
16/06/2024,23,16406,14586
16/06/2024,24,15790,13718
17/06/2024,1,15054,12980
17/06/2024,2,14400,12400
17/06/2024,3,14866,12405
17/06/2024,4,15159,12581
17/06/2024,5,15501,12939
17/06/2024,6,15886,13891
17/06/2024,7,16595,15301
17/06/2024,8,17308,16430
17/06/2024,9,17619,16858
17/06/2024,10,18005,17258
17/06/2024,11,18764,18029
17/06/2024,12,19306,18406
17/06/2024,13,19983,19018
17/06/2024,14,20606,19492
17/06/2024,15,21285,19928
17/06/2024,16,22005,20728
17/06/2024,17,22944,21486
17/06/2024,18,23179,21629
17/06/2024,19,22796,21648
17/06/2024,20,22043,21441
17/06/2024,21,21929,21231
17/06/2024,22,21114,20385
17/06/2024,23,19388,18948
17/06/2024,24,17569,17188
18/06/2024,1,16731,16155
18/06/2024,2,16225,15510
